account_code,account_name,level,parent_code,statement_type,category,postable
1208070101.001,สินทรัพย์โครงสร้างพื้นฐานอื่นไม่ระบุ,6,1208070100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1208070102.001,ค่าเสื่อมราคาสะสมสินทรัพย์โครงสร้างพื้นฐานอื่น,6,1208070100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209000000.000,สินทรัพย์ไม่มีตัวตน,3,1200000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1209010000.000,โปรแกรมคอมพิวเตอร์,4,1209000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1209010101.001,โปรแกรมคอมพิวเตอร์,6,1209010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209010102.001,พักโปรแกรมคอมพิวเตอร์,6,1209010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209010103.001,ค่าตัดจำหน่ายสะสมโปรแกรมคอมพิวเตอร์,6,1209010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209010104.001,โปรแกรมคอมพิวเตอร์ - ภายใต้สัญญาเช่า,6,1209010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209010105.001,ค่าตัดจำหน่ายสะสมโปรแกรมคอมพิวเตอร์ -,6,1209010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209020000.000,สินทรัพย์ไม่มีตัวตนอื่น,4,1209000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1209020101.001,สินทรัพย์ไม่มีตัวตนอื่น,6,1209020100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209020102.001,พักสินทรัพย์ไม่มีตัวตนอื่น,6,1209020100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209020103.001,ค่าตัดจำหน่ายสะสมสินทรัพย์ไม่มีตัวตนอื่น,6,1209020100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209020104.001,สินทรัพย์ไม่มีตัวตนอื่น - ภายใต้สัญญาเช่า,6,1209020100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209020105.001,ค่าตัดจำหน่ายสะสมสินทรัพย์ไม่มีตัวตนอื่น-,6,1209020100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209040000.000,สินทรัพย์ไม่มีตัวตนไม่ระบุรายละเอียด,4,1209000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1209040101.001,สินทรัพย์ไม่มีตัวตนไม่ระบุรายละเอียด,6,1209040100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1209040102.001,ค่าตัดจำหน่ายสะสมสินทรัพย์ไม่มีตัวตนไม่ระบุ,6,1209040100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1211000000.000,งานระหว่างก่อสร้าง,3,1200000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1211010101.001,งานระหว่างก่อสร้าง,6,1211010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1212000000.000,บัญชีอสังหาริมทรพั ย์เพื่อการลงทุน,3,1200000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1212010101.001,อสังหาริมทรัพย์เพื่อการลงทุน,6,1212010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1212010102.001,ค่าเสื่อมราคาสะสม - อสังหาริมทรัพย์เพื่อการ,6,1212010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1213000000.000,สินทรัพย์ไม่หมุนเวยี นอื่น,3,1200000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1213010103.001,ค่าใช้จ่ายรอการตัดบัญชี,6,1213010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1213010105.001,สินทรัพย์รอการโอน,6,1213010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1213010199.001,สัตว์มีชีวิต,6,1213010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1213010199.002,พืชยืนต้น,6,1213010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1213010199.999,สินทรัพย์ไม่หมุนเวียนอื่น,6,1213010100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
2000000000.000,หนี้สิน,1,,งบแสดงฐานะการเงิน,หนี้สินรวม,0
2100000000.000,หนี้สินหมุนเวียน,2,2000000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2101000000.000,เจ้าหนี้,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2101010000.000,เจ้าหนี้การค้า,4,2101000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2101010101.001,เจ้าหนี้การค้า - หน่วยงานภาครัฐ,6,2101010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101010102.001,เจ้าหนี้การค้า - บุคคลภายนอก,6,2101010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020000.000,เจ้าหนี้อนื่,4,2101000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2101020198.001,เจ้าหนี้อื่น - กรมสรรพากร,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020198.002,เจ้าหนี้อื่นชดใช้ค่าเสียหาย,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020198.999,เจ้าหนี้อื่น - หน่วยงานภาครัฐ,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020199.001,เจ้าหนี้ - ทรัพย์รับจำนำสูญหาย,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020199.002,เจ้าหนี้ค่ารักษาพยาบาล-ประกันสุขภาพถ้วนหน้า,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020199.003,เจ้าหนี้ค่ารักษาพยาบาล-ประกันสังคม,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020199.004,เจ้าหนี้อื่นชดใช้ค่าเสียหายระยะสั้น -,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2101020199.999,เจ้าหนี้อื่น - บุคคลภายนอก,6,2101020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102000000.000,ค่าใช้จ่ายค้างจ่าย,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2102020000.000,ดอกเบี้ยค้างจ่าย,4,2102000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2102020102.001,ดอกเบี้ยค้างจ่าย,6,2102020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040000.000,ค่าใช้จ่ายค้างจ่ายอื่น,4,2102000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2102040101.001,ค่าสาธารณูปโภคค้างจ่าย,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040103.001,ภาษีหัก ณ ที่จ่ายรอนำส่ง -,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040104.001,ภาษีหัก ณ ที่จ่ายรอนำส่ง -,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040105.001,ภาษีหัก ณ ที่จ่ายรอนำส่ง -,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040106.001,ภาษีหัก ณ ที่จ่ายรอนำส่ง -,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040110.001,ใบสำคัญค้างจ่ายอื่น,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040198.001,ค่าใช้จ่ายค้างจ่ายอื่น - หน่วยงานภาครัฐ,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040199.001,ค่าจ้างและค่าตอบแทนค้างจ่าย,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2102040199.999,ค่าใช้จ่ายค้างจ่ายอื่น - บุคคลภายนอก,6,2102040100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2103000000.000,รายได้รับล่วงหน้า,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2103010102.001,รายได้เงินอุดหนุนรับล่วงหน้า,6,2103010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2103010103.001,รายได้ค่าสินค้าและบริการรับล่วงหน้า,6,2103010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2103010103.002,รายได้ค่าภาษีรับล่วงหน้า,6,2103010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2103010104.001,รายได้จากเงินกู้ของรัฐบาลรับล่วงหน้า,6,2103010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2104000000.000,รายได้แผ่นดินรอนาํ ส่งคลัง,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2104010101.001,เงินรับฝากรอส่งคืน,6,2104010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2106000000.000,เงินยืม - หน่วยงานภาครัฐ,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2106010101.001,เงินยืม - กิจการเฉพาะการระยะสั้น,6,2106010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2108000000.000,ส่วนของเจ้าหนี้ตามสัญญาเช่าการเงินที่ถึงกำหนดชำระภายใน,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2108010101.001,เจ้าหนี้ตามสัญญาเช่าการเงิน - ระยะสั้น,6,2108010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2109000000.000,รายได้รอการรับรู้,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2109010102.001,รายได้ตามสัญญาเช่าการเงินรอการรับรู้ - ระยะสั้น,6,2109010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2109010199.001,รายได้รอการรับรู้ - ระยะสั้น,6,2109010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110000000.000,เงินกู้ระยะสนั้,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2110010000.000,เงินกู้สกุลเงินบาท,4,2110000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2110010200.000,เงินกู้ของหนว่ ยงาน,5,2110010000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2110010202.001,เงินกู้ธนาคารกรุงไทย - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.002,เงินกู้ธนาคารออมสิน - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.003,เงินกู้ธนาคารเพื่อการเกษตรและสหกรณ์,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.004,เงินกู้เงินทุนส่งเสริมกิจการองค์การบริหาร,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.005,เงินกู้เงินทุนส่งเสริมกิจการเทศบาล - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.006,เงินกู้กองทุนพัฒนาเมืองในภูมิภาค - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.007,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.008,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.009,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.010,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.011,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.012,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.996,ส่วนของเงินกู้ระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.997,ส่วนของเงินกู้ระยะยาวที่ถึงกำหนดชำระ,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.998,เงินกู้สถาบันการเงนิ อื่น ๆ - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010202.999,เงินกู้กองทุนอื่น ๆ - ระยะสั้น,6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2110010206.001,เงินเบิกเกินบัญชี (O/D),6,2110010200.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111000000.000,เงินรับฝาก,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2111020000.000,เงินรับฝากทั่วไป,4,2111000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2111020199.001,เงินรับฝาก ก.บ.ท.,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.002,เงินรับฝาก กบข.,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.003,เงินรับฝาก กสจ.,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.004,เงินรับฝากประกันสังคม,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.005,เงินรับฝากค่าใช้จ่ายอื่น,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.006,เงินรับฝากเงินทุนโครงการเศรษฐกิจชุมชน -,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.007,เงินรับฝากชดใช้ค่าเสียหาย,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.008,เงินรับฝากค่าใช้จ่ายในการจัดเก็บภาษีบำรุง,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.009,เงินรับฝากส่วนลดในการจัดเก็บภาษีบำรุง,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.010,เงินรับฝากกองทุนหลักประกันสุขภาพถ้วนหน้า,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.011,เงินรับฝากกองทุนประกันสังคม,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2111020199.999,เงินรับฝากอื่น - ระยะสั้น,6,2111020100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112000000.000,เงินประกนั,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2112010101.001,เงินประกันสัญญา - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112010102.001,เงินประกันผลงาน - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112010199.001,เงินประกันการเสนอราคา - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112010199.002,เงินประกันสัญญาเช่าทรัพย์สิน - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112010199.003,เงินประกันสัญญาเช่าอื่น ๆ - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2112010199.999,เงินประกันอื่น - ระยะสั้น,6,2112010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2115000000.000,ประมาณการหนี้สิน - ระยะสั้น,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2115010199.001,ประมาณการหนี้สินอื่น - ระยะสั้น,6,2115010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2116000000.000,หนี้สินหมุนเวียนอนื่,3,2100000000.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,0
2116010199.001,เงินรอตรวจสอบ,6,2116010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2116010199.002,เงินเกินบัญชี,6,2116010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2116010199.003,ภาษีขาย,6,2116010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2116010199.004,ภาษีขายยังไม่ถึงกำหนดชำระ,6,2116010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2116010199.999,หนี้สินหมุนเวียนอื่น,6,2116010100.000,งบแสดงฐานะการเงิน,หนี้สินหมุนเวียน,1
2200000000.000,หนี้สินไม่หมุนเวียน,2,2000000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2203000000.000,เงินยืมระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2203010101.001,เงินยืม - กิจการเฉพาะการระยะยาว,6,2203010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2205000000.000,เจ้าหนี้ตามสัญญาเช่าการเงิน - ระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2205010101.001,หนี้สินตามสัญญาเช่าการเงิน - ระยะยาว,6,2205010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206000000.000,เงินกู้ระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2206010000.000,เงินกู้สกุลบาท - ระยะยาว,4,2206000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2206010200.000,เงินกู้ของหนว่ ยงาน - ระยะยาว,5,2206010000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2206010202.001,เงินกู้ธนาคารกรุงไทย - ระยะยาว,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.002,เงินกู้ธนาคารออมสิน - ระยะยาว,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.003,เงินกู้ธนาคารเพื่อการเกษตรและสหกรณ์,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.004,เงินกู้เงินทุนส่งเสริมกิจการองค์การบริหารส่วน,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.005,เงินกู้เงินทุนส่งเสริมกิจการเทศบาล,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.006,เงินกู้กองทุนพัฒนาเมืองในภูมิภาค,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.998,เงินกู้สถาบันการเงนิ อื่น ๆ - ระยะยาว,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2206010202.999,เงินกู้กองทุนอื่น ๆ - ระยะยาว,6,2206010200.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2207000000.000,เงินรับฝาก - ระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2207020102.001,เงินรับฝากเงินทุนโครงการเศรษฐกิจชุมชน -,6,2207020100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2207020102.002,เงินรับฝากเงินสะสมและเงินสมทบพนักงาน,6,2207020100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2207020102.999,เงินรับฝากอื่น - ระยะยาว,6,2207020100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2208000000.000,เงินประกนั - ระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2208010101.001,เงินประกันสัญญา - ระยะยาว,6,2208010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2208010102.001,เงินประกันผลงาน - ระยะยาว,6,2208010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2208010103.001,เงินประกันสัญญาเช่าทรัพย์สิน - ระยะยาว,6,2208010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2208010103.002,เงินประกันสัญญาเช่าอื่น ๆ - ระยะยาว,6,2208010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2208010103.999,เงินประกันอื่น - ระยะยาว,6,2208010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2211000000.000,ประมาณการหนี้สิน - ระยะยาว,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2211010199.001,ประมาณการหนี้สินอื่น - ระยะยาว,6,2211010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2213000000.000,หนี้สินไม่หมุนเวียนอื่น,3,2200000000.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,0
2213010101.001,รายได้รอการรับรู้ - ระยะยาว,6,2213010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2213010199.001,เจ้าหนี้อื่นชดใช้ค่าเสียหายระยะยาว - หน่วยงาน,6,2213010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2213010199.002,เจ้าหนี้อื่นชดใช้ค่าเสียหายระยะยาว -,6,2213010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
2213010199.999,หนี้สินไม่หมุนเวียนอื่น,6,2213010100.000,งบแสดงฐานะการเงิน,หนี้สินไม่หมุนเวียน,1
3000000000.000,ส่วนทนุ,1,,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3100000000.000,ส่วนได้เสียของเจ้าของ,2,3000000000.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3101000000.000,รายได้สูง/(ต่ำ) กว่าค่าใช้จ่ายสุทธิ,3,3100000000.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3101010101.001,รายได้สูง/(ต่ำ) กว่าค่าใช้จ่ายสุทธิ,6,3101010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3101010101.002,กำไร/ขาดทุนสุทธิ,6,3101010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102000000.000,รายได้สูง /(ต่ำ) กว่าค่าใช้จ่ายสะสม,3,3100000000.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3102010101.001,เงินสะสม,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.002,เงินทุนสำรองเงินสะสม,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.003,รายได้สะสม,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.004,ทุนดำเนินการ,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.005,กำไร/ขาดทุนสะสม,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.006,เงินทำนุบำรุงท้องถนิ่,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010101.007,เงินบำเหน็จรางวัล,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010102.001,ผลสะสมจากการแก้ไข,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3102010107.001,ผลสะสมจากการ,6,3102010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3103000000.000,กำไรขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าสินทรัพย์,3,3100000000.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3103010102.001,กำไร/ขาดทุนที่ยังไม่เกิดขึ้นของเงินลงทุน,6,3103010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3103010199.001,กำไร/ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่า,6,3103010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
3105000000.000,บัญชีทุน,3,3100000000.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,0
3105010102.001,ทุนเพิ่ม/ลด หมายถงึ ทุนขององค์กรปกครองส่วนท้องถิ่น และหนว่ ยงานภายใต้สังกัด,6,3105010100.000,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ_ส่วนทุน,1
4000000000.000,รายได้,1,,งบแสดงผลการดำเนินงาน,รายได้,0
4400000000.000,รายได้ขององค์กรปกครองส่วนท้องถิ่น,2,4000000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4401000000.000,รายได้จัดเก็บเองขององค์กรปกครองส่วนท้องถิ่น,3,4400000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4401010000.000,รายได้ภาษี,4,4401000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4401010101.001,รายได้ภาษีโรงเรือนและที่ดิน,6,4401010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401010102.001,รายได้ภาษีบำรุงท้องที่,6,4401010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401010103.001,รายได้ภาษีป้าย,6,4401010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401010104.001,รายได้ภาษีที่ดินและสิ่งปลูกสร้าง,6,4401010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
